Customer_ID,Document Number,Document Date,Net due date,Amount in doc. curr.,Document type,Local Currency,Posting Date,Payment date,Invoice reference,Document currency,Eff.exchange rate,Clearing Document,Name 1
1001130359,1123001251,29/08/2023,28/10/2023,"4,771,811.04",RV,NGN,29/08/2023,13/10/2023,1123001251,NGN,1,6023016707,NIGERIAN BREWERIES PLC-ENUGU
1001130359,1123001252,29/08/2023,28/10/2023,"1,482,959.16",RV,NGN,29/08/2023,13/10/2023,1123001252,NGN,1,6023016707,NIGERIAN BREWERIES PLC-ENUGU
4000160819,1122000433,21/04/2022,21/05/2022,"5,865,110.78",RV,NGN,21/04/2022,24/08/2022,1122000433,NGN,1,1322004608,NIGERIAN BREWERIES PLC-KUDENDA
4000160819,1123000442,24/03/2023,08/04/2023,"1,341,372.10",RV,NGN,24/03/2023,24/05/2023,1123000442,NGN,1,6023008103,NIGERIAN BREWERIES PLC-KUDENDA
4000160819,1123000771,30/05/2023,29/06/2023,"20,320,939.14",RV,NGN,30/05/2023,16/06/2023,1123000771,NGN,1,6023010078,NIGERIAN BREWERIES PLC-KUDENDA
4000160819,1123000816,06/06/2023,04/09/2023,"548,314.62",RV,NGN,06/06/2023,19/07/2023,1123000816,NGN,1,6023011634,NIGERIAN BREWERIES PLC-KUDENDA
4000160819,1123000926,27/06/2023,25/09/2023,"1,621,438.83",RV,NGN,27/06/2023,30/11/2023,1123000926,NGN,1,6023019184,NIGERIAN BREWERIES PLC-KUDENDA
4000160819,1123000927,27/06/2023,25/09/2023,"1,621,438.83",RV,NGN,27/06/2023,30/11/2023,1123000927,NGN,1,6023019184,NIGERIAN BREWERIES PLC-KUDENDA
4000160819,1123001099,26/07/2023,24/10/2023,"16,214,388.29",RV,NGN,26/07/2023,30/11/2023,1123001099,NGN,1,6023019184,NIGERIAN BREWERIES PLC-KUDENDA
1001137376,1122000198,04/03/2022,02/06/2022,"306,375.00",RV,NGN,04/03/2022,27/04/2022,1122000198,NGN,1,6022004050,NIGERIAN BREWERY PLC
1001137376,1122000283,21/03/2022,19/06/2022,"306,375.00",RV,NGN,21/03/2022,27/04/2022,1122000283,NGN,1,6022004050,NIGERIAN BREWERY PLC
1001137376,1122000313,29/03/2022,27/06/2022,"4,378,325.31",RV,NGN,29/03/2022,27/04/2022,1122000313,NGN,1,6022004050,NIGERIAN BREWERY PLC
1001137376,1122000315,29/03/2022,27/06/2022,"42,173,323.79",RV,NGN,29/03/2022,29/03/2022,1122000315,NGN,1,1322001304,NIGERIAN BREWERY PLC
1001137376,1122000539,20/05/2022,18/08/2022,"1,126,062.50",RV,NGN,20/05/2022,24/08/2022,1122000539,NGN,1,1322004608,NIGERIAN BREWERY PLC
1001137376,1122000763,28/06/2022,26/09/2022,"177,375.00",RV,NGN,28/06/2022,24/08/2022,1122000763,NGN,1,1322004608,NIGERIAN BREWERY PLC
1001137376,1122000949,27/07/2022,25/10/2022,"682,625.00",RV,NGN,27/07/2022,23/11/2022,1122000949,NGN,1,6022015453,NIGERIAN BREWERY PLC
1001137376,1122000978,28/07/2022,26/10/2022,"18,246,949.39",RV,NGN,28/07/2022,19/06/2023,1122000978,NGN,1,6023010165,NIGERIAN BREWERY PLC
1001137376,1122001083,22/08/2022,20/11/2022,"40,020,389.51",RV,NGN,22/08/2022,08/11/2022,1122001083,NGN,1,1322006229,NIGERIAN BREWERY PLC
1001137376,1122001085,22/08/2022,20/11/2022,"1,618,479.73",RV,NGN,22/08/2022,23/11/2022,1122001085,NGN,1,6022015571,NIGERIAN BREWERY PLC
1001137376,1122001086,22/08/2022,20/11/2022,"1,618,479.73",RV,NGN,22/08/2022,23/11/2022,1122001086,NGN,1,6022015571,NIGERIAN BREWERY PLC
1001137376,1122001087,22/08/2022,20/11/2022,"1,618,479.73",RV,NGN,22/08/2022,23/11/2022,1122001087,NGN,1,6022015571,NIGERIAN BREWERY PLC
1001137376,1122001088,22/08/2022,20/11/2022,"1,618,479.73",RV,NGN,22/08/2022,23/11/2022,1122001088,NGN,1,6022015571,NIGERIAN BREWERY PLC
1001137376,1122001090,22/08/2022,20/11/2022,"1,774,516.84",RV,NGN,22/08/2022,06/12/2022,1122001090,NGN,1,1322006944,NIGERIAN BREWERY PLC
1001137376,1122001091,22/08/2022,20/11/2022,"1,774,516.84",RV,NGN,22/08/2022,06/12/2022,1122001091,NGN,1,1322006944,NIGERIAN BREWERY PLC
1001137376,1122001092,22/08/2022,20/11/2022,"1,774,516.84",RV,NGN,22/08/2022,06/12/2022,1122001092,NGN,1,1322006944,NIGERIAN BREWERY PLC
1001137376,1122001093,22/08/2022,20/11/2022,"1,774,516.84",RV,NGN,22/08/2022,06/12/2022,1122001093,NGN,1,1322006944,NIGERIAN BREWERY PLC
1001137376,1122001094,22/08/2022,20/11/2022,"1,998,762.13",RV,NGN,22/08/2022,23/11/2022,1122001094,NGN,1,6022015571,NIGERIAN BREWERY PLC
1001137376,1122001095,22/08/2022,20/11/2022,"1,998,762.13",RV,NGN,22/08/2022,23/11/2022,1122001095,NGN,1,6022015571,NIGERIAN BREWERY PLC
1001137376,1122001096,22/08/2022,20/11/2022,"1,998,762.13",RV,NGN,22/08/2022,23/11/2022,1122001096,NGN,1,6022015571,NIGERIAN BREWERY PLC
1001137376,1122001237,19/09/2022,18/12/2022,"879,253.77",RV,NGN,19/09/2022,23/11/2022,1122001237,NGN,1,6022015571,NIGERIAN BREWERY PLC
1001137376,1122001284,26/09/2022,25/12/2022,"3,595,531.00",RV,NGN,26/09/2022,10/01/2023,1122001284,NGN,1,1323000197,NIGERIAN BREWERY PLC
1001137376,1122001319,29/09/2022,28/12/2022,"571,013.62",RV,NGN,29/09/2022,23/11/2022,1122001319,NGN,1,6022015571,NIGERIAN BREWERY PLC
1001137376,1122001346,01/10/2022,30/12/2022,"1,810,632.16",RV,NGN,01/10/2022,23/11/2022,1122001346,NGN,1,6022015453,NIGERIAN BREWERY PLC
1001137376,1122001528,05/11/2022,03/02/2023,"177,375.00",RV,NGN,05/11/2022,24/05/2023,1122001528,NGN,1,6023008103,NIGERIAN BREWERY PLC
1001137376,1122001633,21/11/2022,19/02/2023,"2,198,790.08",RV,NGN,21/11/2022,06/06/2023,1122001633,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001634,21/11/2022,19/02/2023,"1,773,454.49",RV,NGN,21/11/2022,06/06/2023,1122001634,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001635,21/11/2022,19/02/2023,"1,773,454.49",RV,NGN,21/11/2022,06/06/2023,1122001635,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001636,21/11/2022,19/02/2023,"1,673,451.03",RV,NGN,21/11/2022,06/06/2023,1122001636,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001637,21/11/2022,19/02/2023,"1,673,451.03",RV,NGN,21/11/2022,06/06/2023,1122001637,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001638,21/11/2022,19/02/2023,"1,673,451.03",RV,NGN,21/11/2022,06/06/2023,1122001638,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001639,21/11/2022,19/02/2023,"1,598,201.03",RV,NGN,21/11/2022,06/06/2023,1122001639,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001640,21/11/2022,19/02/2023,"1,598,201.03",RV,NGN,21/11/2022,06/06/2023,1122001640,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001641,21/11/2022,19/02/2023,"1,810,632.16",RV,NGN,21/11/2022,06/06/2023,1122001641,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001642,21/11/2022,19/02/2023,"1,810,632.16",RV,NGN,21/11/2022,06/06/2023,1122001642,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001643,21/11/2022,19/02/2023,"1,810,632.16",RV,NGN,21/11/2022,06/06/2023,1122001643,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001644,21/11/2022,19/02/2023,"1,795,684.99",RV,NGN,21/11/2022,06/06/2023,1122001644,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001645,21/11/2022,19/02/2023,"1,795,684.99",RV,NGN,21/11/2022,06/06/2023,1122001645,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001646,21/11/2022,19/02/2023,"1,795,684.99",RV,NGN,21/11/2022,10/05/2023,1122001646,NGN,1,6023007268,NIGERIAN BREWERY PLC
1001137376,1122001647,21/11/2022,19/02/2023,"1,825,579.34",RV,NGN,21/11/2022,06/12/2022,1122001647,NGN,1,1322006944,NIGERIAN BREWERY PLC
1001137376,1122001648,21/11/2022,19/02/2023,"1,825,579.34",RV,NGN,21/11/2022,06/12/2022,1122001648,NGN,1,1322006944,NIGERIAN BREWERY PLC
1001137376,1122001649,21/11/2022,19/02/2023,"1,465,860.06",RV,NGN,21/11/2022,06/06/2023,1122001649,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001650,21/11/2022,19/02/2023,"1,967,934.39",RV,NGN,21/11/2022,06/12/2022,1122001650,NGN,1,1322006944,NIGERIAN BREWERY PLC
1001137376,1122001651,21/11/2022,19/02/2023,"1,311,956.26",RV,NGN,21/11/2022,06/12/2022,1122001651,NGN,1,1322006944,NIGERIAN BREWERY PLC
1001137376,1122001652,21/11/2022,19/02/2023,"1,773,454.49",RV,NGN,21/11/2022,06/06/2023,1122001652,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1122001717,30/11/2022,28/02/2023,"35,721,307.84",RV,NGN,30/11/2022,25/05/2023,1122001717,NGN,1,6023008166,NIGERIAN BREWERY PLC
1001137376,1122001718,30/11/2022,28/02/2023,"40,020,389.51",RV,NGN,30/11/2022,10/08/2023,1122001718,NGN,1,6023013092,NIGERIAN BREWERY PLC
1001137376,1123000520,12/04/2023,11/07/2023,"5,244,656.70",RV,NGN,12/04/2023,06/06/2023,1123000520,NGN,1,1323003366,NIGERIAN BREWERY PLC
1001137376,1123000932,27/06/2023,25/09/2023,"4,159,760.23",RV,NGN,27/06/2023,30/11/2023,1123000932,NGN,1,6023019184,NIGERIAN BREWERY PLC
1001137376,1123001097,26/07/2023,24/10/2023,"20,798,801.15",RV,NGN,26/07/2023,13/10/2023,1123001097,NGN,1,6023016707,NIGERIAN BREWERY PLC
1001137376,1123001229,24/08/2023,22/11/2023,"58,757.35",RV,NGN,24/08/2023,30/01/2024,1123001229,NGN,1,6024001567,NIGERIAN BREWERY PLC
1001137376,1124000334,25/03/2024,24/05/2024,"556,312.50",RV,NGN,25/03/2024,28/03/2024,1124000334,NGN,1,6024004411,NIGERIAN BREWERY PLC
1001137376,1124000336,26/03/2024,25/05/2024,"556,312.50",RV,NGN,26/03/2024,28/03/2024,1124000336,NGN,1,6024004411,NIGERIAN BREWERY PLC
4000160821,1122000761,28/06/2022,28/06/2022,"16,227,365.00",RV,NGN,28/06/2022,28/07/2022,1122000761,NGN,1,6022009467,WEST AFRICAN CERAMICS
4000160821,1122000883,15/07/2022,15/07/2022,"4,371,286.91",RV,NGN,15/07/2022,28/07/2022,1122000883,NGN,1,6022009467,WEST AFRICAN CERAMICS
4000160821,1123000400,14/03/2023,14/03/2023,"1,474,075.26",RV,NGN,14/03/2023,14/03/2023,1123000400,NGN,1,1323001726,WEST AFRICAN CERAMICS
4000160821,1123000401,14/03/2023,14/03/2023,"1,091,633.15",RV,NGN,14/03/2023,14/03/2023,1123000401,NGN,1,1323001726,WEST AFRICAN CERAMICS
4000160821,1123000627,09/05/2023,09/05/2023,"20,873,769.55",RV,NGN,09/05/2023,07/06/2023,1123000627,NGN,1,6023009763,WEST AFRICAN CERAMICS
4000160821,1123001079,22/07/2023,22/07/2023,"2,202,370.56",RV,NGN,22/07/2023,17/08/2023,1123001079,NGN,1,6023013345,WEST AFRICAN CERAMICS
100754655,1122000645,06/06/2022,04/09/2022,"1,291,069.73",RV,NGN,06/06/2022,30/11/2022,1122000645,NGN,1,6022015898,DANGOTE PACKAGING LIMITED
100754655,1122000787,28/06/2022,26/09/2022,"464,487.08",RV,NGN,28/06/2022,12/09/2022,1122000787,NGN,1,1322005178,DANGOTE PACKAGING LIMITED
100754655,1122000788,28/06/2022,26/09/2022,"447,159.15",RV,NGN,28/06/2022,14/09/2022,1122000788,NGN,1,1322005181,DANGOTE PACKAGING LIMITED
100754655,1122001082,22/08/2022,20/11/2022,"1,717,392.96",RV,NGN,22/08/2022,30/11/2022,1122001082,NGN,1,6022015898,DANGOTE PACKAGING LIMITED
100754655,1122001449,21/10/2022,19/01/2023,"215,797.97",RV,NGN,21/10/2022,30/11/2022,1122001449,NGN,1,6022015898,DANGOTE PACKAGING LIMITED
100754655,1122001450,21/10/2022,19/01/2023,"312,538.30",RV,NGN,21/10/2022,30/11/2022,1122001450,NGN,1,6022015898,DANGOTE PACKAGING LIMITED
100754655,1122001669,24/11/2022,22/02/2023,"3,663,849.41",RV,NGN,24/11/2022,23/12/2022,1122001669,NGN,1,1322007057,DANGOTE PACKAGING LIMITED
100754655,1123000076,17/01/2023,17/04/2023,"904,343.54",RV,NGN,17/01/2023,17/02/2023,1123000076,NGN,1,1323000981,DANGOTE PACKAGING LIMITED
100754655,1123000275,17/02/2023,18/05/2023,"2,330,928.09",RV,NGN,17/02/2023,17/02/2023,1123000275,NGN,1,1323000981,DANGOTE PACKAGING LIMITED
100754655,1123000564,18/04/2023,17/07/2023,"690,040.35",RV,NGN,18/04/2023,25/05/2023,1123000564,NGN,1,6023008167,DANGOTE PACKAGING LIMITED
100754655,1123000565,18/04/2023,17/07/2023,"17,156,071.24",RV,NGN,18/04/2023,06/07/2023,1123000565,NGN,1,1323003821,DANGOTE PACKAGING LIMITED
100754655,1123001320,18/09/2023,17/11/2023,"1,283,926.68",RV,NGN,18/09/2023,31/10/2023,1123001320,NGN,1,6023017514,DANGOTE PACKAGING LIMITED
100754655,1123001321,18/09/2023,17/11/2023,"324,213.12",RV,NGN,18/09/2023,19/01/2024,1123001321,NGN,1,6024001385,DANGOTE PACKAGING LIMITED
100754655,1124000226,27/02/2024,27/04/2024,"26,769,297.40",RV,NGN,27/02/2024,27/02/2024,1124000226,NGN,1,6024002917,DANGOTE PACKAGING LIMITED
100754655,1124000503,03/05/2024,02/07/2024,"3,623,790.62",RV,NGN,03/05/2024,07/05/2024,1124000503,NGN,1,6024006273,DANGOTE PACKAGING LIMITED
4000160825,1122000236,11/03/2022,25/04/2022,"3,350,424.85",RV,NGN,11/03/2022,17/03/2022,1122000236,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000238,11/03/2022,25/04/2022,"68,589,728.30",RV,NGN,11/03/2022,17/03/2022,1122000238,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000238,11/03/2022,25/04/2022,"-10,469,614.81",RV,NGN,11/03/2022,17/03/2022,1122000238,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000238,11/03/2022,25/04/2022,"-188,629.70",RV,NGN,11/03/2022,17/03/2022,1122000238,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000238,11/03/2022,25/04/2022,"-63,012.57",RV,NGN,11/03/2022,17/03/2022,1122000238,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000238,11/03/2022,25/04/2022,"-7,189,651.99",RV,NGN,11/03/2022,17/03/2022,1122000238,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000238,11/03/2022,25/04/2022,"-2,324,936.73",RV,NGN,11/03/2022,17/03/2022,1122000238,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000238,11/03/2022,25/04/2022,"-1,392,024.53",RV,NGN,11/03/2022,17/03/2022,1122000238,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000238,11/03/2022,25/04/2022,"-10,667,943.55",RV,NGN,11/03/2022,17/03/2022,1122000238,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000238,11/03/2022,25/04/2022,"-274,668.50",RV,NGN,11/03/2022,17/03/2022,1122000238,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000254,15/03/2022,29/04/2022,"10,469,614.81",RV,NGN,15/03/2022,17/03/2022,1122000254,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000254,15/03/2022,29/04/2022,"188,629.70",RV,NGN,15/03/2022,17/03/2022,1122000254,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000254,15/03/2022,29/04/2022,"63,012.57",RV,NGN,15/03/2022,17/03/2022,1122000254,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000254,15/03/2022,29/04/2022,"7,189,651.99",RV,NGN,15/03/2022,17/03/2022,1122000254,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000254,15/03/2022,29/04/2022,"2,324,936.73",RV,NGN,15/03/2022,17/03/2022,1122000254,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000254,15/03/2022,29/04/2022,"1,392,024.53",RV,NGN,15/03/2022,17/03/2022,1122000254,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000254,15/03/2022,29/04/2022,"10,667,943.55",RV,NGN,15/03/2022,17/03/2022,1122000254,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000254,15/03/2022,29/04/2022,"274,668.50",RV,NGN,15/03/2022,17/03/2022,1122000254,NGN,1,6022001852,JULIUS BERGER NIGERIA PLC
4000160825,1122000267,16/03/2022,30/04/2022,"68,589,728.30",RV,NGN,16/03/2022,30/03/2022,1122000267,NGN,1,6022002212,JULIUS BERGER NIGERIA PLC
4000160825,1122000267,16/03/2022,30/04/2022,"-10,469,614.81",RV,NGN,16/03/2022,30/03/2022,1122000267,NGN,1,6022002212,JULIUS BERGER NIGERIA PLC
4000160825,1122000267,16/03/2022,30/04/2022,"-188,629.70",RV,NGN,16/03/2022,30/03/2022,1122000267,NGN,1,6022002212,JULIUS BERGER NIGERIA PLC
4000160825,1122000267,16/03/2022,30/04/2022,"-63,012.57",RV,NGN,16/03/2022,30/03/2022,1122000267,NGN,1,6022002212,JULIUS BERGER NIGERIA PLC
4000160825,1122000267,16/03/2022,30/04/2022,"-7,189,651.99",RV,NGN,16/03/2022,30/03/2022,1122000267,NGN,1,6022002212,JULIUS BERGER NIGERIA PLC
4000160825,1122000267,16/03/2022,30/04/2022,"-2,324,936.73",RV,NGN,16/03/2022,30/03/2022,1122000267,NGN,1,6022002212,JULIUS BERGER NIGERIA PLC
4000160825,1122000267,16/03/2022,30/04/2022,"-1,392,024.53",RV,NGN,16/03/2022,30/03/2022,1122000267,NGN,1,6022002212,JULIUS BERGER NIGERIA PLC
4000160825,1122000267,16/03/2022,30/04/2022,"-10,667,943.55",RV,NGN,16/03/2022,30/03/2022,1122000267,NGN,1,6022002212,JULIUS BERGER NIGERIA PLC
4000160825,1122000267,16/03/2022,30/04/2022,"-274,668.50",RV,NGN,16/03/2022,30/03/2022,1122000267,NGN,1,6022002212,JULIUS BERGER NIGERIA PLC
4000160825,1122000268,16/03/2022,30/04/2022,"3,350,424.85",RV,NGN,16/03/2022,30/03/2022,1122000268,NGN,1,6022002212,JULIUS BERGER NIGERIA PLC
4000160825,1122000800,29/06/2022,13/08/2022,"82,438.31",RV,NGN,29/06/2022,21/09/2022,1122000800,NGN,1,1322005160,JULIUS BERGER NIGERIA PLC
4000160825,1122001441,21/10/2022,05/12/2022,"3,282,099.70",RV,NGN,21/10/2022,08/12/2022,1122001441,NGN,1,1322006734,JULIUS BERGER NIGERIA PLC
4000160825,1123000423,22/03/2023,06/05/2023,"209,114.38",RV,NGN,22/03/2023,19/04/2023,1123000423,NGN,1,1323002387,JULIUS BERGER NIGERIA PLC
4000160833,1122001559,11/11/2022,11/12/2022,"1,298,921.20",RV,NGN,11/11/2022,30/11/2022,1122001559,NGN,1,6022015893,CHAMPION BREWERIES PLC
4000160833,1122001594,16/11/2022,16/12/2022,"760,584.91",RV,NGN,16/11/2022,29/11/2022,1122001594,NGN,1,1122001703,CHAMPION BREWERIES PLC
4000160833,1122001703,16/11/2022,16/11/2022,"-760,584.91",RV,NGN,29/11/2022,29/11/2022,1122001703,NGN,1,1122001703,CHAMPION BREWERIES PLC
4000160833,1122001705,29/11/2022,29/12/2022,"725,208.87",RV,NGN,29/11/2022,30/11/2022,1122001705,NGN,1,6022015807,CHAMPION BREWERIES PLC
4000160833,1123000755,28/05/2023,27/07/2023,"38,819,866.96",RV,NGN,28/05/2023,21/08/2023,1123000755,NGN,1,6023013409,CHAMPION BREWERIES PLC
4000160833,1123001090,26/07/2023,25/08/2023,"13,325,548.09",RV,NGN,26/07/2023,27/07/2023,1123001090,NGN,1,6023011896,CHAMPION BREWERIES PLC
4000160835,1122000549,24/05/2022,24/05/2022,"83,250.00",RV,NGN,24/05/2022,31/05/2022,1122000549,NGN,1,6022005874,ADAMA BEVERAGES LIMITED
1001130079,1122000376,14/04/2022,29/05/2022,"640,175.40",RV,NGN,14/04/2022,27/05/2022,1122000376,NGN,1,1322002849,WEST AFRICAN GAS PIPELINE
1001130079,1122000379,14/04/2022,29/05/2022,"423,010.35",RV,NGN,14/04/2022,27/05/2022,1122000379,NGN,1,1322002849,WEST AFRICAN GAS PIPELINE
1001130079,1122001133,30/08/2022,14/10/2022,"209,625.00",RV,NGN,30/08/2022,08/06/2023,1122001133,NGN,1,6023009846,WEST AFRICAN GAS PIPELINE
1001130079,1122001505,28/10/2022,27/11/2022,"150,968.70",RV,NGN,28/10/2022,05/05/2023,1122001505,NGN,1,6023007110,WEST AFRICAN GAS PIPELINE
1001130079,1123000408,17/03/2023,01/05/2023,"7,512,601.81",RV,NGN,17/03/2023,05/05/2023,1123000408,NGN,1,6023007110,WEST AFRICAN GAS PIPELINE
1001130079,1123001259,30/08/2023,29/10/2023,"648,493.75",RV,NGN,30/08/2023,17/10/2023,1123001259,NGN,1,6023016854,WEST AFRICAN GAS PIPELINE
1001130079,1123001458,23/10/2023,07/12/2023,"19,425.79",RV,NGN,23/10/2023,27/12/2023,1123001458,USD,773.68033,6023021316,WEST AFRICAN GAS PIPELINE
1001130079,1123001548,15/11/2023,30/12/2023,"1,424.07",RV,NGN,15/11/2023,20/03/2024,1123001548,USD,797.94925,6024004158,WEST AFRICAN GAS PIPELINE
1001130079,1124000015,08/01/2024,08/03/2024,"1,589.22",RV,NGN,08/01/2024,13/02/2024,1124000015,USD,903.27016,6024002248,WEST AFRICAN GAS PIPELINE
1001130079,1124000016,08/01/2024,07/02/2024,370.34,RV,NGN,08/01/2024,13/02/2024,1124000016,USD,903.26997,6024002248,WEST AFRICAN GAS PIPELINE
1001130079,1124000079,19/01/2024,18/02/2024,"11,748.80",RV,NGN,19/01/2024,14/02/2024,1124000079,USD,903.27004,6024002271,WEST AFRICAN GAS PIPELINE
1001130079,1124000191,21/02/2024,22/03/2024,"5,508.78",RV,NGN,21/02/2024,26/03/2024,1124000191,USD,897.58249,6024004329,WEST AFRICAN GAS PIPELINE
1001130079,1124000221,26/02/2024,27/03/2024,"2,068.68",RV,NGN,26/02/2024,17/04/2024,1124000221,USD,897.58236,6024005367,WEST AFRICAN GAS PIPELINE
1001130079,1124000235,27/02/2024,28/03/2024,"2,069.24",RV,NGN,27/02/2024,17/04/2024,1124000235,USD,897.58249,6024005367,WEST AFRICAN GAS PIPELINE
1001130079,1124000280,11/03/2024,10/04/2024,"563,300.00",RV,NGN,11/03/2024,17/04/2024,1124000280,NGN,1,6024005368,WEST AFRICAN GAS PIPELINE
1001130079,1124000296,14/03/2024,13/04/2024,"3,196.90",RV,NGN,14/03/2024,24/04/2024,1124000296,USD,"1,591.64",6024005451,WEST AFRICAN GAS PIPELINE
1001130079,1124000355,02/04/2024,02/05/2024,"12,980.92",RV,NGN,02/04/2024,03/05/2024,1124000355,USD,"1,424.83",6024006235,WEST AFRICAN GAS PIPELINE
1001121698,1123001368,28/09/2023,13/10/2023,"182,868,184.91",RV,NGN,28/09/2023,29/09/2023,1123001368,NGN,1,1123001382,WARRI REFINING & PETROCHEMICAL
1001121698,1123001382,28/09/2023,28/09/2023,"-182,868,184.91",RV,NGN,29/09/2023,29/09/2023,1123001382,NGN,1,1123001382,WARRI REFINING & PETROCHEMICAL
4000160842,1122000759,28/06/2022,28/07/2022,"971,364.84",RV,NGN,28/06/2022,18/07/2022,1122000759,NGN,1,6022008882,GAYSAN SERVICES LIMITED
4000160842,1123000403,15/03/2023,14/04/2023,"1,429,750.00",RV,NGN,15/03/2023,31/03/2023,1123000403,NGN,1,6023004912,GAYSAN SERVICES LIMITED
4000160842,1123001383,29/09/2023,13/11/2023,"182,868,184.91",RV,NGN,29/09/2023,27/10/2023,1123001383,NGN,1,6023017350,GAYSAN SERVICES LIMITED
4000160844,1122000535,20/05/2022,20/05/2022,"586,887.45",RV,NGN,20/05/2022,28/06/2022,1122000535,NGN,1,6022007583,SEPLAT PETROLEUM
4000160844,1123000431,22/03/2023,20/06/2023,"11,508.50",RV,NGN,22/03/2023,15/08/2023,1123000431,USD,460.47318,6023013233,SEPLAT PETROLEUM
4000160851,1123000521,12/04/2023,27/05/2023,"392,375.00",RV,NGN,12/04/2023,11/08/2023,1123000521,NGN,1,6023013124,SCHLUMBERGER NIGERIA LIMITED
4000160851,1123000905,23/06/2023,07/08/2023,"585,647.10",RV,NGN,23/06/2023,25/08/2023,1123000905,NGN,1,6023013619,SCHLUMBERGER NIGERIA LIMITED
4000160851,1124000196,22/02/2024,22/04/2024,"413,875.00",RV,NGN,22/02/2024,03/05/2024,1124000196,NGN,1,6024006214,SCHLUMBERGER NIGERIA LIMITED
1001130084,1122001608,16/11/2022,16/11/2022,"850,250.00",RV,NGN,16/11/2022,30/11/2022,1122001608,NGN,1,6022015810,UNIVERSITY OF CALABAR TEACHING
4000160853,1122001037,10/08/2022,24/09/2022,"183,863.70",RV,NGN,10/08/2022,23/09/2022,1122001037,NGN,1,1322005195,MAY AND BAKER NIGERIA PLC
4000160856,1122001295,26/09/2022,26/10/2022,"219,568.75",RV,NGN,26/09/2022,14/07/2023,1122001295,NGN,1,6023011560,GOLDEN SUGAR COMPANY LIMITED
1001134485,1122000547,24/05/2022,22/08/2022,"213,241.77",RV,NGN,24/05/2022,14/06/2022,1122000547,NGN,1,6022007018,CCC CONSTRUCTION NIGERIA
4000160860,1122000553,24/05/2022,24/05/2022,"262,499.99",RV,NGN,24/05/2022,31/08/2022,1122000553,NGN,1,6022011120,PURECHEM INDUSTRIES LIMITED
4000160862,1123000438,23/03/2023,21/06/2023,"1,397,419.53",RV,NGN,23/03/2023,23/03/2023,1123000438,NGN,1,1323001724,TOTAL SUPPORT LIMITED
4000160862,1123000732,25/05/2023,23/08/2023,"586,713.99",RV,NGN,25/05/2023,30/06/2023,1123000732,NGN,1,6023010679,TOTAL SUPPORT LIMITED
1001130380,1122000331,31/03/2022,30/05/2022,"428,672.38",RV,NGN,31/03/2022,29/04/2022,1122000331,NGN,1,6022004275,GREEN FUELS LIMITED
1001130380,1122000332,31/03/2022,30/05/2022,"468,356.00",RV,NGN,31/03/2022,29/04/2022,1122000332,NGN,1,6022004275,GREEN FUELS LIMITED
1001130380,1122000333,31/03/2022,30/05/2022,"169,959.14",RV,NGN,31/03/2022,29/04/2022,1122000333,NGN,1,6022004275,GREEN FUELS LIMITED
1001130380,1122000602,27/05/2022,26/07/2022,"3,503,640.00",RV,NGN,27/05/2022,22/06/2022,1122000602,NGN,1,6022007384,GREEN FUELS LIMITED
